station_id,affected_line,tube_station_id,dist_m
136,district_line,9400ZZLUMSH2,167.95080194360378
136,northern_line,HUBBAN,599.1604614868716
136,waterloo-city_line,9400ZZLUBNK3,527.9829551802386
138,central_line,9400ZZLUMBA2,127.94542523475707
138,jubilee_line,940GZZLUBND,579.4238762242088
139,bakerloo_line,940GZZLULBN,586.6334941886604
140,central_line,HUBLST,377.0564243255324
140,circle_line,HUBZMG,357.7962812852322
140,hammersmith-city_line,HUBZMG,357.7962812852322
140,metropolitan_line,HUBZMG,357.7962812852322
140,northern_line,9400ZZLUMGT4,270.50451641235094
141,bakerloo_line,9400ZZLUOXC4,345.86299189126817
141,central_line,9400ZZLUBND1,184.0197435560068
141,jubilee_line,9400ZZLUBND2,149.48733845939648
141,victoria_line,9400ZZLUOXC2,345.0284858046882
142,district_line,9400ZZLUECT2,376.3107261535484
142,piccadilly_line,9400ZZLUECT3,385.077869267143
143,circle_line,940GZZLUSSQ,612.4322965624245
143,district_line,940GZZLUSSQ,612.4322965624245
143,piccadilly_line,9400ZZLUKNB1,508.9418907562018
144,northern_line,940GZZLUKNG,384.75623763815224
145,central_line,940GZZLUHPK,739.7899411869618
145,circle_line,940GZZLUHSK,690.7785431694323
145,district_line,9400ZZLUKOY1,594.1173186230433
146,victoria_line,940GZZLUPCO,315.3314052096563
147,central_line,9400ZZLUHBN2,379.27659155926517
147,circle_line,940GZZLUTMP,456.8150571791814
147,district_line,940GZZLUTMP,456.8150571791814
147,piccadilly_line,9400ZZLUHBN4,400.639229289804
148,circle_line,HUBVIC,558.8765233223444
148,district_line,HUBVIC,558.8765233223444
148,victoria_line,9400ZZLUPCO2,416.6821859284042
149,northern_line,940GZZLUOVL,348.5861537926833
150,circle_line,9400ZZLUSKS4,429.4386867564661
150,district_line,9400ZZLUSKS4,429.4386867564661
150,piccadilly_line,9400ZZLUSKS3,452.3182340879322
151,central_line,9400ZZLUNHG1,462.7125314296485
151,circle_line,940GZZLUNHG,504.10854245684703
151,district_line,940GZZLUNHG,504.10854245684703
152,bakerloo_line,940GZZLUEAC,270.85093152476554
152,northern_line,940GZZLUEAC,270.85093152476554
153,bakerloo_line,9400ZZLUPAC1,490.9767648709088
153,central_line,9400ZZLULGT1,26.00122944223369
153,circle_line,9400ZZLUPAC3,391.23682891690004
153,district_line,9400ZZLUPAC3,391.23682891690004
153,hammersmith-city_line,HUBPAD,574.2116101918217
154,bakerloo_line,HUBWAT,64.6599530963563
154,circle_line,9400ZZLUEMB4,747.0195085982265
154,district_line,9400ZZLUEMB4,747.0195085982265
154,jubilee_line,9400ZZLUWLO4,52.72106510431675
154,northern_line,HUBWAT,64.6599530963563
154,waterloo-city_line,HUBWAT,64.6599530963563
155,circle_line,9400ZZLUHSK2,500.1416883603361
155,district_line,940GZZLUECT,434.5457913560262
155,piccadilly_line,940GZZLUECT,434.5457913560262
156,bakerloo_line,HUBEPH,433.71749300899313
156,northern_line,HUBEPH,433.71749300899313
157,circle_line,9400ZZLUHSK1,60.43836415628003
157,district_line,9400ZZLUHSK1,60.43836415628003
158,district_line,9400ZZLUECT1,191.2509445072484
158,piccadilly_line,9400ZZLUECT3,193.0710316688069
160,bakerloo_line,9400ZZLUCHX1,270.18570344356607
160,circle_line,940GZZLUEMB,632.0652709319374
160,district_line,940GZZLUEMB,632.0652709319374
160,jubilee_line,9400ZZLUGPK3,680.7588567681878
160,northern_line,940GZZLUCHX,322.9392668913781
160,piccadilly_line,9400ZZLUPCC4,394.8100913188128
160,victoria_line,9400ZZLUGPK1,725.6022975459018
161,circle_line,HUBVIC,422.3543722806483
161,district_line,HUBVIC,422.3543722806483
161,victoria_line,HUBVIC,422.3543722806483
162,central_line,940GZZLUHBN,59.09302858005591
162,northern_line,940GZZLUTCR,641.9772178029118
162,piccadilly_line,940GZZLUHBN,59.09302858005591
163,circle_line,9400ZZLUSKS4,362.1495799745301
163,district_line,9400ZZLUSKS4,362.1495799745301
163,piccadilly_line,9400ZZLUSKS3,383.0237332211499
164,bakerloo_line,HUBPAD,505.12343970634475
164,central_line,9400ZZLUQWY2,639.5168092747433
164,circle_line,9400ZZLUPAH1,424.19035125372255
164,district_line,940GZZLUBWT,497.77515366559186
164,hammersmith-city_line,9400ZZLUPAH1,424.19035125372255
165,bakerloo_line,HUBPAD,533.4163380130639
165,circle_line,9400ZZLURYO2,337.32917355077655
165,district_line,HUBPAD,533.4163380130639
165,hammersmith-city_line,9400ZZLURYO2,337.32917355077655
166,piccadilly_line,940GZZLUKNB,90.37422072355996
167,circle_line,HUBVIC,334.6628207471444
167,district_line,HUBVIC,334.6628207471444
167,victoria_line,HUBVIC,334.6628207471444
168,circle_line,940GZZLUHSK,198.1574941263169
168,district_line,940GZZLUHSK,198.1574941263169
169,bakerloo_line,940GZZLUERB,707.3110578278571
169,central_line,940GZZLUMBA,454.23896881688785
169,circle_line,9400ZZLUERC4,589.0536026615747
169,district_line,9400ZZLUERC3,589.3434741893915
169,hammersmith-city_line,9400ZZLUERC4,589.0536026615747
170,northern_line,9400ZZLUAGL2,463.2738904932083
171,circle_line,9400ZZLUGTR1,388.7671196574541
171,district_line,9400ZZLUGTR2,391.4761341516026
171,piccadilly_line,9400ZZLUGTR4,383.2741972746511
172,circle_line,940GZZLUSKS,321.90980666292893
172,district_line,940GZZLUSKS,321.90980666292893
172,piccadilly_line,9400ZZLUSKS2,313.1849157003329
173,bakerloo_line,HUBWAT,70.15941589919073
173,circle_line,9400ZZLUTMP1,678.2450684768042
173,district_line,9400ZZLUTMP1,678.2450684768042
173,jubilee_line,HUBWAT,70.15941589919073
173,northern_line,HUBWAT,70.15941589919073
173,waterloo-city_line,HUBWAT,70.15941589919073
175,central_line,9400ZZLULVT1,432.32096482750063
175,circle_line,HUBLST,481.98248038043226
175,hammersmith-city_line,HUBLST,481.98248038043226
175,metropolitan_line,HUBLST,481.98248038043226
175,northern_line,9400ZZLUMGT4,642.4873018639128
176,bakerloo_line,9400ZZLUWKA2,658.8906739012825
176,circle_line,9400ZZLURYO2,129.19815735738445
176,district_line,9400ZZLUBWT1,619.2554066453155
176,hammersmith-city_line,9400ZZLURYO2,129.19815735738445
177,circle_line,940GZZLUVIC,150.81450148793942
177,district_line,940GZZLUVIC,150.81450148793942
177,victoria_line,940GZZLUVIC,150.81450148793942
178,circle_line,HUBVIC,675.2541327984908
178,district_line,HUBVIC,675.2541327984908
178,victoria_line,9400ZZLUPCO2,512.9298626215118
180,central_line,9400ZZLUMBA1,284.3699940221086
180,jubilee_line,940GZZLUBND,312.4918451687962
181,circle_line,9400ZZLUVIC1,610.0496849600577
181,district_line,9400ZZLUVIC1,610.0496849600577
181,piccadilly_line,9400ZZLUHPC1,379.2485283586676
181,victoria_line,9400ZZLUVIC3,663.0047263443572
182,bakerloo_line,9400ZZLUMYB1,164.07097216930208
182,circle_line,940GZZLUERC,277.9087203997619
182,district_line,940GZZLUERC,277.9087203997619
182,hammersmith-city_line,940GZZLUERC,277.9087203997619
182,jubilee_line,9400ZZLUBST5,577.2823479895865
182,metropolitan_line,940GZZLUBST,610.1859680139675
183,northern_line,9400ZZBPSUST,496.7301856453829
183,victoria_line,940GZZLUPCO,766.5484611913487
184,bakerloo_line,9400ZZLURGP2,273.9009620933461
184,central_line,9400ZZLUOXC1,650.5408349564626
184,circle_line,940GZZLUGPS,353.632887368389
184,hammersmith-city_line,940GZZLUGPS,353.632887368389
184,jubilee_line,9400ZZLUBND2,718.7435261940735
184,metropolitan_line,940GZZLUGPS,353.632887368389
184,northern_line,9400ZZLUWRR2,650.1922774365902
184,victoria_line,9400ZZLUWRR4,581.1193373620746
185,victoria_line,9400ZZLUPCO2,444.02362354551485
186,bakerloo_line,HUBPAD,46.21644355555563
186,central_line,9400ZZLULGT2,612.9234338829428
186,circle_line,HUBPAD,46.21644355555563
186,district_line,HUBPAD,46.21644355555563
186,hammersmith-city_line,HUBPAD,46.21644355555563
187,circle_line,940GZZLUSKS,347.36634419971784
187,district_line,940GZZLUSKS,347.36634419971784
187,piccadilly_line,940GZZLUSKS,347.36634419971784
188,bakerloo_line,HUBMYB,573.4318096354544
188,central_line,940GZZLUMBA,509.890995568722
188,circle_line,9400ZZLUERC4,431.21167381797534
188,district_line,9400ZZLUERC3,431.7272680982506
188,hammersmith-city_line,9400ZZLUERC4,431.21167381797534
189,northern_line,9400ZZLUAGL1,276.4251121712351
190,victoria_line,940GZZLUPCO,116.41997574812412
191,piccadilly_line,9400ZZLUHPC2,32.44413388457103
192,bakerloo_line,940GZZLUPCC,277.1916641579301
192,central_line,HUBTCR,421.11847085883903
192,northern_line,9400ZZLULSQ1,322.82765146924527
192,piccadilly_line,940GZZLUPCC,277.1916641579301
192,victoria_line,940GZZLUOXC,673.3129266618993
193,circle_line,HUBBFR,504.02196670563717
193,district_line,HUBBFR,504.02196670563717
193,jubilee_line,9400ZZLUSWK2,395.4712657957927
193,northern_line,940GZZLUBOR,697.3146231245836
194,circle_line,9400ZZLUCST2,754.1432250635637
194,district_line,9400ZZLUCST2,754.1432250635637
194,jubilee_line,9400ZZLULNB3,159.97667578906348
194,northern_line,9400ZZLULNB4,223.33172889106083
195,bakerloo_line,HUBWAT,593.4670893089345
195,circle_line,HUBBFR,299.889534320394
195,district_line,HUBBFR,299.889534320394
195,jubilee_line,9400ZZLUSWK1,329.80444693198893
195,northern_line,HUBWAT,593.4670893089345
195,waterloo-city_line,HUBWAT,593.4670893089345
196,circle_line,HUBBFR,766.8104185983684
196,district_line,HUBBFR,766.8104185983684
196,jubilee_line,9400ZZLUSWK2,477.4179093268747
196,northern_line,940GZZLUBOR,450.03798609334194
197,bakerloo_line,HUBWAT,188.59057907449645
197,circle_line,9400ZZLUTMP2,627.136376156299
197,district_line,9400ZZLUTMP2,627.136376156299
197,jubilee_line,HUBWAT,188.59057907449645
197,northern_line,HUBWAT,188.59057907449645
197,waterloo-city_line,HUBWAT,188.59057907449645
199,central_line,9400ZZLUBNK2,507.2981617965635
199,circle_line,940GZZLUMMT,207.62295725437218
199,district_line,940GZZLUMMT,207.62295725437218
199,hammersmith-city_line,9400ZZLULVT4,754.950562135805
199,jubilee_line,HUBLBG,576.0130416694333
199,metropolitan_line,940GZZLUALD,655.8862500315976
199,northern_line,9400ZZLUBNK5,386.0566293491227
199,waterloo-city_line,9400ZZLUBNK8,485.53814226883935
200,circle_line,9400ZZLUALD3,656.1521654333691
200,district_line,9400ZZLUADE2,363.47395495596476
200,hammersmith-city_line,9400ZZLUADE2,363.47395495596476
200,metropolitan_line,9400ZZLUALD4,654.0211579575091
201,bakerloo_line,940GZZLUMYB,148.04520594772225
201,circle_line,940GZZLUBST,277.40927946075385
201,district_line,9400ZZLUERC3,552.6508319571436
201,hammersmith-city_line,940GZZLUBST,277.40927946075385
201,jubilee_line,9400ZZLUBST5,244.38611594664613
201,metropolitan_line,940GZZLUBST,277.40927946075385
202,circle_line,9400ZZLUALD3,452.6295238642214
202,district_line,940GZZLUADE,356.49057986210266
202,hammersmith-city_line,940GZZLUADE,356.49057986210266
202,metropolitan_line,9400ZZLUALD4,447.84064603391425
203,central_line,9400ZZLUSPU2,375.19551542514523
203,circle_line,9400ZZLUBBN2,299.5746943873087
203,district_line,9400ZZLUBKF2,753.074568615919
203,hammersmith-city_line,9400ZZLUBBN2,299.5746943873087
203,metropolitan_line,9400ZZLUBBN2,299.5746943873087
204,northern_line,9400ZZLUAGL2,732.057353666163
206,district_line,9400ZZLUWPL1,186.73688991535275
206,hammersmith-city_line,9400ZZLUWPL1,186.73688991535275
207,circle_line,9400ZZLUVIC1,791.714873795228
207,district_line,9400ZZLUVIC1,791.714873795228
207,piccadilly_line,9400ZZLUHPC1,159.40583499263815
208,bakerloo_line,940GZZLUMYB,371.4723373827087
208,circle_line,940GZZLUERC,587.0327975708595
208,district_line,940GZZLUERC,587.0327975708595
208,hammersmith-city_line,940GZZLUERC,587.0327975708595
208,jubilee_line,9400ZZLUBST5,631.8249361642681
208,metropolitan_line,940GZZLUBST,678.9346407493695
209,circle_line,9400ZZLUSKS4,543.8937142718395
209,district_line,9400ZZLUSKS4,543.8937142718395
209,piccadilly_line,9400ZZLUSKS3,567.0518398494423
210,bakerloo_line,9400ZZLUOXC4,681.3695981134326
210,central_line,9400ZZLUBND1,317.07617913603514
210,circle_line,9400ZZLUBST4,694.993017176173
210,hammersmith-city_line,9400ZZLUBST4,694.993017176173
210,jubilee_line,9400ZZLUBND2,300.126889660921
210,metropolitan_line,9400ZZLUBST8,744.9286897174522
210,victoria_line,9400ZZLUOXC2,678.3549446028314
211,circle_line,940GZZLUSSQ,289.9203622059765
211,district_line,940GZZLUSSQ,289.9203622059765
211,piccadilly_line,9400ZZLUKNB1,787.4244992530156
212,central_line,9400ZZLUNHG1,285.11380391253584
212,circle_line,9400ZZLUNHG4,311.7472630640751
212,district_line,9400ZZLUNHG4,311.7472630640751
213,circle_line,9400ZZLUVIC4,763.3686381291213
213,district_line,9400ZZLUVIC4,763.3686381291213
213,jubilee_line,940GZZLUGPK,662.701721555488
213,piccadilly_line,940GZZLUHPC,201.47681914146253
213,victoria_line,9400ZZLUGPK5,656.946688645281
214,circle_line,9400ZZLUESQ1,358.48465289227954
214,hammersmith-city_line,9400ZZLUESQ1,358.48465289227954
214,metropolitan_line,9400ZZLUESQ1,358.48465289227954
214,northern_line,9400ZZLUEUS2,143.66438943936163
214,piccadilly_line,9400ZZLURSQ1,565.146225388598
214,victoria_line,HUBEUS,166.31871852340134
215,central_line,HUBLST,376.0462554873148
215,circle_line,HUBZMG,84.65799377200642
215,hammersmith-city_line,HUBZMG,84.65799377200642
215,metropolitan_line,HUBZMG,84.65799377200642
215,northern_line,9400ZZLUMGT4,37.782971211296314
215,waterloo-city_line,HUBBAN,633.404697092852
216,circle_line,940GZZLUGTR,388.3718309220079
216,district_line,940GZZLUGTR,388.3718309220079
216,piccadilly_line,9400ZZLUGTR5,388.2949358428837
217,central_line,940GZZLULVT,145.2868626440088
217,circle_line,9400ZZLULVT4,123.27374766095024
217,district_line,940GZZLUMMT,654.2455655893574
217,hammersmith-city_line,9400ZZLULVT4,123.27374766095024
217,metropolitan_line,9400ZZLULVT4,123.27374766095024
217,northern_line,940GZZLUMGT,466.0652850781987
217,waterloo-city_line,9400ZZLUBNK8,517.41892976691
218,circle_line,9400ZZLUSKS4,522.7695175574005
218,district_line,9400ZZLUSKS4,522.7695175574005
218,piccadilly_line,9400ZZLUSKS3,523.3978156454466
219,circle_line,9400ZZLUGTR1,679.5767728313766
219,district_line,940GZZLUECT,295.541742834054
219,piccadilly_line,9400ZZLUECT4,289.10876081008223
220,circle_line,9400ZZLUSKS4,586.6772402862323
220,district_line,9400ZZLUSKS4,586.6772402862323
220,piccadilly_line,9400ZZLUSKS3,599.3542406460203
221,circle_line,940GZZLUSJP,569.1580661322628
221,district_line,940GZZLUSJP,569.1580661322628
221,jubilee_line,9400ZZLUWSM4,787.452402668245
221,victoria_line,9400ZZLUPCO1,670.0496426448339
222,piccadilly_line,9400ZZLUHPC2,110.71914795606035
223,bakerloo_line,HUBEPH,705.7316327886954
223,northern_line,HUBEPH,705.7316327886954
224,central_line,9400ZZLUQWY1,13.358379177602451
224,circle_line,940GZZLUBWT,222.61088344770116
224,district_line,940GZZLUBWT,222.61088344770116
225,central_line,940GZZLUNHG,33.32086073954128
225,circle_line,940GZZLUNHG,33.32086073954128
225,district_line,940GZZLUNHG,33.32086073954128
226,bakerloo_line,940GZZLUPCC,219.02898152053484
226,circle_line,940GZZLUEMB,661.5501592290583
226,district_line,940GZZLUEMB,661.5501592290583
226,jubilee_line,9400ZZLUGPK3,712.4841282353646
226,northern_line,940GZZLUCHX,344.0323090608068
226,piccadilly_line,940GZZLUPCC,219.02898152053484
226,victoria_line,9400ZZLUGPK1,743.2652440802796
227,circle_line,940GZZLUKSX,567.9145732051954
227,hammersmith-city_line,940GZZLUKSX,567.9145732051954
227,metropolitan_line,940GZZLUKSX,567.9145732051954
227,northern_line,9400ZZLUKSX5,491.4395478171455
227,piccadilly_line,940GZZLUKSX,567.9145732051954
227,victoria_line,9400ZZLUKSX2,496.37703477191496
228,bakerloo_line,940GZZLUPCC,297.5011260090232
228,jubilee_line,9400ZZLUGPK3,501.62886793557965
228,northern_line,940GZZLUCHX,508.27477555350765
228,piccadilly_line,9400ZZLUPCC3,232.07891940116195
228,victoria_line,9400ZZLUGPK1,537.421191052298
229,bakerloo_line,9400ZZLUEMB1,21.34797584469422
229,circle_line,940GZZLUEMB,67.37889528934865
229,district_line,940GZZLUEMB,67.37889528934865
229,jubilee_line,HUBWSM,582.6031335839928
229,northern_line,940GZZLUEMB,67.37889528934865
229,piccadilly_line,9400ZZLULSQ3,642.1975540178771
229,waterloo-city_line,940GZZLUWLO,684.141181916137
230,bakerloo_line,HUBWAT,756.8576174821253
230,circle_line,HUBBFR,332.51598573665217
230,district_line,HUBBFR,332.51598573665217
230,jubilee_line,9400ZZLUSWK2,309.17463084583045
230,northern_line,HUBWAT,756.8576174821253
230,waterloo-city_line,HUBWAT,756.8576174821253
231,circle_line,940GZZLUGTR,274.5509660488931
231,district_line,940GZZLUGTR,274.5509660488931
231,piccadilly_line,940GZZLUGTR,274.5509660488931
232,central_line,9400ZZLUCHL2,368.28660515108163
232,circle_line,940GZZLUTMP,457.27486552572253
232,district_line,940GZZLUTMP,457.27486552572253
232,hammersmith-city_line,HUBZFD,786.5358997940485
232,metropolitan_line,HUBZFD,786.5358997940485
232,piccadilly_line,9400ZZLUHBN4,585.903453412231
233,bakerloo_line,9400ZZLUCHX1,183.54176996474985
233,circle_line,940GZZLUEMB,561.5664098435323
233,district_line,940GZZLUEMB,561.5664098435323
233,jubilee_line,HUBWSM,759.4317257567492
233,northern_line,940GZZLUCHX,240.19217859411532
233,piccadilly_line,940GZZLUPCC,332.07379134621294
234,northern_line,9400ZZLUAGL1,303.03763047767615
235,bakerloo_line,9400ZZLULBN2,308.09076297391005
235,northern_line,9400ZZLUEAC4,721.4927749926526
235,waterloo-city_line,9400ZZLUWLO5,786.5793542027426
236,central_line,9400ZZLULVT1,601.9649935820817
236,circle_line,940GZZLUALD,485.35200045476006
236,district_line,9400ZZLUADE2,356.39285039732283
236,hammersmith-city_line,9400ZZLUADE2,356.39285039732283
236,metropolitan_line,940GZZLUALD,485.35200045476006
237,circle_line,940GZZLUTWH,580.652325840968
237,district_line,940GZZLUTWH,580.652325840968
237,hammersmith-city_line,940GZZLUADE,652.9352783145752
237,metropolitan_line,9400ZZLUALD4,690.453512724574
238,bakerloo_line,9400ZZLUERB1,464.95857247369514
238,circle_line,940GZZLUPAH,615.375767664187
238,district_line,940GZZLUERC,636.403110726361
238,hammersmith-city_line,940GZZLUPAH,615.375767664187
239,bakerloo_line,9400ZZLURGP2,590.018859484738
239,circle_line,940GZZLUESQ,199.41195916408287
239,hammersmith-city_line,940GZZLUESQ,199.41195916408287
239,metropolitan_line,940GZZLUESQ,199.41195916408287
239,northern_line,9400ZZLUWRR1,20.146587730464162
239,victoria_line,940GZZLUWRR,60.748922316504625
240,bakerloo_line,HUBWAT,546.7040366111092
240,circle_line,HUBBFR,473.82396585248136
240,district_line,HUBBFR,473.82396585248136
240,jubilee_line,9400ZZLUSWK1,128.719536660854
240,northern_line,HUBWAT,546.7040366111092
240,waterloo-city_line,HUBWAT,546.7040366111092
242,bakerloo_line,940GZZLURGP,371.0829279522754
242,circle_line,9400ZZLUBST4,373.44141309963015
242,hammersmith-city_line,9400ZZLUBST4,373.44141309963015
242,jubilee_line,940GZZLUBST,410.9581496331558
242,metropolitan_line,9400ZZLUBST8,384.68722710122876
243,circle_line,HUBVIC,612.7200879356433
243,district_line,HUBVIC,612.7200879356433
243,victoria_line,9400ZZLUPCO2,400.2574549577335
244,bakerloo_line,940GZZLUPCC,773.7791469914479
244,central_line,9400ZZLUTCR4,139.25678781422744
244,northern_line,9400ZZLUTCR3,140.05157754475175
244,piccadilly_line,940GZZLUCGN,437.5338269295588
245,northern_line,9400ZZBPSUST,603.2492691741606
245,victoria_line,9400ZZLUPCO2,678.0516972325014
246,circle_line,9400ZZLUBBN2,313.8599015977628
246,hammersmith-city_line,9400ZZLUBBN2,313.8599015977628
246,metropolitan_line,9400ZZLUBBN2,313.8599015977628
247,jubilee_line,940GZZLUSJW,628.5247537698518
248,central_line,9400ZZLULGT1,665.7189733962628
249,bakerloo_line,9400ZZLUEAC1,454.06102638226446
249,northern_line,9400ZZLUBOR2,316.59599470393954
250,circle_line,940GZZLUSSQ,510.75041118918415
250,district_line,940GZZLUSSQ,510.75041118918415
251,central_line,9400ZZLULVT1,218.01061471659062
251,circle_line,9400ZZLULVT4,278.4729279475612
251,district_line,940GZZLUADE,641.0305993323187
251,hammersmith-city_line,9400ZZLULVT4,278.4729279475612
251,metropolitan_line,9400ZZLULVT4,278.4729279475612
251,northern_line,9400ZZLUMGT4,590.6953372187049
253,northern_line,HUBOLD,895.8339326663158
254,northern_line,9400ZZLUAGL2,145.53659856170205
255,bakerloo_line,9400ZZLUWKA1,377.77446413605117
256,central_line,9400ZZLUHBN2,488.5648991077523
256,circle_line,9400ZZLUTMP1,336.7896857677897
256,district_line,9400ZZLUTMP1,336.7896857677897
256,piccadilly_line,9400ZZLUHBN4,494.0124941785888
257,bakerloo_line,940GZZLUBST,160.16466168050806
257,circle_line,9400ZZLUBST4,128.11513813860827
257,hammersmith-city_line,9400ZZLUBST4,128.11513813860827
257,jubilee_line,940GZZLUBST,160.16466168050806
257,metropolitan_line,9400ZZLUBST8,133.76836417011285
259,circle_line,9400ZZLUSSQ2,245.01513822283712
259,district_line,9400ZZLUSSQ2,245.01513822283712
260,bakerloo_line,9400ZZLUPCC2,397.6018805447147
260,central_line,9400ZZLUTCR1,411.7650174537141
260,northern_line,HUBTCR,415.656317082113
260,piccadilly_line,940GZZLUPCC,422.4808537625993
260,victoria_line,940GZZLUOXC,469.8578320871791
261,central_line,9400ZZLUQWY2,441.4924826284441
261,circle_line,9400ZZLUBWT2,252.07539002587595
261,district_line,9400ZZLUBWT2,252.07539002587595
261,hammersmith-city_line,940GZZLURYO,650.7821384998625
262,bakerloo_line,9400ZZLUEAC2,350.5397485677106
262,jubilee_line,9400ZZLUSWK2,633.0348345778227
262,northern_line,9400ZZLUEAC3,447.4891325015126
263,central_line,940GZZLULVT,391.0323143704851
263,circle_line,940GZZLUALD,343.99538916448233
263,district_line,940GZZLUMMT,537.2247455546783
263,hammersmith-city_line,9400ZZLULVT4,355.45810784028475
263,metropolitan_line,940GZZLUALD,343.99538916448233
263,northern_line,9400ZZLUBNK5,540.1919068293906
263,waterloo-city_line,9400ZZLUBNK8,541.0569947698627
264,circle_line,9400ZZLUFCN1,730.4982491683197
264,hammersmith-city_line,9400ZZLUFCN1,730.4982491683197
264,metropolitan_line,9400ZZLUFCN1,730.4982491683197
264,northern_line,9400ZZLUAGL2,637.5923056996345
265,bakerloo_line,9400ZZLUPAC1,432.18403278260377
265,central_line,9400ZZLULGT2,597.6844108982868
265,circle_line,9400ZZLUPAC4,432.7164292230462
265,district_line,9400ZZLUPAC4,432.7164292230462
265,hammersmith-city_line,9400ZZLUERC1,440.5187122739443
266,circle_line,940GZZLUGTR,764.5720510747669
266,district_line,940GZZLUGTR,764.5720510747669
266,piccadilly_line,940GZZLUGTR,764.5720510747669
267,victoria_line,9400ZZLUPCO1,340.10826264631055
268,circle_line,HUBVIC,290.7690774233413
268,district_line,HUBVIC,290.7690774233413
268,victoria_line,HUBVIC,290.7690774233413
269,jubilee_line,9400ZZLULNB3,466.9815174290621
269,northern_line,940GZZLUBOR,254.71941688303104
272,bakerloo_line,940GZZLULBN,313.7292195056049
272,jubilee_line,9400ZZLUWLO4,264.4829591146516
272,northern_line,9400ZZLUWLO7,267.26176510225105
272,waterloo-city_line,9400ZZLUWLO5,204.1229325135227
273,bakerloo_line,HUBWAT,226.7894495145642
273,circle_line,9400ZZLUTMP1,525.7519335530642
273,district_line,9400ZZLUTMP1,525.7519335530642
273,jubilee_line,HUBWAT,226.7894495145642
273,northern_line,HUBWAT,226.7894495145642
273,waterloo-city_line,HUBWAT,226.7894495145642
274,district_line,940GZZLUKOY,342.8436337652291
275,central_line,HUBLST,666.1289808890343
275,circle_line,9400ZZLUMGT2,252.8568592742545
275,hammersmith-city_line,9400ZZLUMGT2,252.8568592742545
275,metropolitan_line,9400ZZLUMGT2,252.8568592742545
275,northern_line,HUBZMG,310.29863839013166
275,waterloo-city_line,HUBBAN,769.4584623482747
276,central_line,9400ZZLUBNK2,517.4257607044314
276,circle_line,940GZZLUMMT,169.81395746108524
276,district_line,940GZZLUMMT,169.81395746108524
276,jubilee_line,HUBLBG,400.6479932227913
276,northern_line,9400ZZLUBNK5,381.1336325580241
276,waterloo-city_line,9400ZZLUBNK8,502.48895854949905
277,central_line,940GZZLUNHG,736.5703976836987
277,circle_line,940GZZLUHSK,250.35497978233798
277,district_line,940GZZLUHSK,250.35497978233798
278,circle_line,9400ZZLUTWH2,703.1244871490482
278,district_line,9400ZZLUTWH2,703.1244871490482
278,jubilee_line,HUBLBG,563.8713974402206
278,northern_line,HUBLBG,563.8713974402206
279,bakerloo_line,HUBPAD,185.1372448706846
279,central_line,9400ZZLULGT2,762.2813686563895
279,circle_line,940GZZLUPAH,127.4184348396073
279,district_line,HUBPAD,185.1372448706846
279,hammersmith-city_line,940GZZLUPAH,127.4184348396073
280,circle_line,940GZZLUSSQ,483.8019524481291
280,district_line,940GZZLUSSQ,483.8019524481291
281,circle_line,940GZZLUSJP,589.2945390903609
281,district_line,940GZZLUSJP,589.2945390903609
281,jubilee_line,9400ZZLUWSM4,606.5744181033626
282,district_line,9400ZZLUWPL1,81.90060538362555
282,hammersmith-city_line,9400ZZLUWPL1,81.90060538362555
283,central_line,9400ZZLUHBN2,371.65498542435165
283,circle_line,9400ZZLUTMP1,471.1544899920426
283,district_line,9400ZZLUTMP1,471.1544899920426
283,northern_line,9400ZZLULSQ2,752.0733756258215
283,piccadilly_line,9400ZZLUHBN4,365.2287424057364
284,bakerloo_line,940GZZLULBN,41.82490132898756
284,jubilee_line,9400ZZLUWLO4,471.24930890031186
284,northern_line,9400ZZLUWLO7,431.76346651152033
284,waterloo-city_line,9400ZZLUWLO5,398.27169162839033
286,bakerloo_line,9400ZZLUWKA1,756.7036682588979
287,circle_line,9400ZZLUESQ1,526.6836481983205
287,hammersmith-city_line,9400ZZLUESQ1,526.6836481983205
287,metropolitan_line,9400ZZLUESQ1,526.6836481983205
287,northern_line,HUBEUS,510.1265804223229
287,piccadilly_line,9400ZZLURSQ1,276.2243414157526
287,victoria_line,HUBEUS,510.1265804223229
288,circle_line,HUBVIC,458.7925251074877
288,district_line,HUBVIC,458.7925251074877
288,victoria_line,HUBVIC,458.7925251074877
289,central_line,HUBBDS,490.80495121023085
289,jubilee_line,HUBBDS,490.80495121023085
289,piccadilly_line,940GZZLUGPK,640.833707419596
289,victoria_line,940GZZLUGPK,640.833707419596
290,bakerloo_line,940GZZLUERB,235.26640352876004
290,central_line,9400ZZLULGT2,758.4277525976048
290,circle_line,940GZZLUERC,287.1957862217718
290,district_line,940GZZLUERC,287.1957862217718
290,hammersmith-city_line,940GZZLUERC,287.1957862217718
291,northern_line,9400ZZBPSUST,613.5840485487893
291,victoria_line,9400ZZLUPCO2,541.1166589158823
292,circle_line,9400ZZLUSKS4,740.3714935829379
292,district_line,9400ZZLUSKS4,740.3714935829379
292,piccadilly_line,9400ZZLUKNB1,412.9192910156045
293,district_line,9400ZZLUKOY1,48.37841824300663
294,victoria_line,9400ZZLUPCO2,129.34039824088444
295,bakerloo_line,9400ZZLUEAC1,756.8606619515082
295,jubilee_line,9400ZZLULNB3,570.4985380734317
